0.23426054824482312,0.0
0.23258149185601404,0.0
0.2313642157958104,0.0
0.23000649455934763,0.0625
0.22837665520216288,0.10526315789473684
0.22589765412685198,0.20512820512820512
0.22132100876082073,0.1590909090909091
0.21928472846746444,0.14
0.21567939088812896,0.21428571428571427
0.21378425821181266,0.27419354838709675
0.20842036467332106,0.26153846153846155
0.20360163378883417,0.30985915492957744
0.20398380188846293,0.345679012345679
0.1998512115238643,0.2926829268292683
0.19933452515789632,0.2808988764044944
0.1999683762745311,0.3125
0.1968997968543394,0.28431372549019607
0.1934566566986697,0.4
0.1955408526179583,0.3391304347826087
0.19027246811009688,0.43103448275862066
0.19040462376226572,0.4297520661157025
0.18911067424489866,0.42063492063492064
0.1895311385618918,0.4621212121212121
0.19095735794956414,0.47183098591549294
0.1907377079078535,0.4217687074829932
0.18390693537890912,0.44666666666666666
0.18180416238965927,0.512987012987013
0.1803439766145456,0.5031055900621118
0.17865438228251324,0.5535714285714286
0.17564006761936415,0.5614035087719298
0.1732746378666806,0.5738636363636364
0.17680393644474088,0.5133689839572193
0.1772134863032201,0.5618556701030928
0.1730814518678428,0.592964824120603
0.1724170790623548,0.5485436893203883
0.17099626729997555,0.6208530805687204
0.1745316076887661,0.6210045662100456
0.17096265696454793,0.6071428571428571
0.1679590699633006,0.6768558951965066
0.1698890315415729,0.6386554621848739
0.16726984723985072,0.6514522821576764
0.1653561093674799,0.659919028340081
0.16584127367264315,0.6758893280632411
0.1648783335913322,0.6875
0.165548556034802,0.667953667953668
0.16500509989664966,0.6428571428571429
0.16285288752472488,0.6642066420664207
0.16237157077374434,0.6870503597122302
0.16277393424524028,0.6385964912280702
0.1639801965809542,0.678082191780822
0.16138160049410188,0.7016949152542373
0.1626992181170941,0.6336633663366337
0.16285237318582155,0.6915584415584416
0.161748965717138,0.6869009584664537
0.161690641247632,0.6708860759493671
0.1611353608016563,0.6791277258566978
0.16270449372025428,0.6838905775075987
0.16197957494993231,0.6856287425149701
0.15839052850012472,0.7065868263473054
0.15987377049527035,0.7008797653958945
0.15955040460966272,0.6752873563218391
0.1579575281743245,0.6940509915014165
0.15930656350842895,0.6986301369863014
0.16009042735103024,0.6937669376693767
0.1591081920415163,0.68
0.15665092671490483,0.7139107611548556
0.15706056222298057,0.712082262210797
0.15664538734291464,0.7070707070707071
0.15541660478596647,0.7329974811083123
0.15537484779857136,0.698019801980198
0.15309415976229457,0.7481481481481481
0.15296818809470208,0.7317073170731707
0.1528191331425028,0.7494033412887828
0.15212275118951055,0.7322274881516587
0.15194647126412347,0.7400468384074942
0.1553783532467553,0.7218390804597701
0.1538562945309369,0.7081447963800905
0.15346412166051,0.7174887892376681
0.15186455370565968,0.757847533632287
0.1530035452813738,0.7444444444444445
0.15354452956029596,0.710239651416122
0.15257629958713886,0.7407407407407407
0.15267910423451744,0.7262931034482759
0.1543197089375141,0.7261146496815286
0.23486320887293136,0.0
0.2332025124476506,0.15384615384615385
0.23336720652878284,0.0
0.2337208092212677,0.125
0.23291438072919846,0.11538461538461539
0.2323094168677926,0.125
0.23139063573696397,0.11363636363636363
0.22836029171943664,0.14
0.2239423144947399,0.12727272727272726
0.22185099955464974,0.11475409836065574
0.2201896859193916,0.1791044776119403
0.21832994504334174,0.1506849315068493
0.21824921045122267,0.13924050632911392
0.21720617335467113,0.14285714285714285
0.2138085540506866,0.2087912087912088
0.21333241953954593,0.26373626373626374
0.21068744926334737,0.23076923076923078
0.20609327141816416,0.2708333333333333
0.20587242490584307,0.31683168316831684
0.20067009976450004,0.3113207547169811
0.19535008656817512,0.44144144144144143
0.19410371070970658,0.4782608695652174
0.199073859467739,0.42276422764227645
0.19588520297637352,0.4230769230769231
0.19273897409982924,0.43795620437956206
0.18916437016721344,0.4647887323943662
0.19326260964683936,0.4217687074829932
0.18921590334465427,0.45161290322580644
0.18843976948174496,0.47468354430379744
0.1892912291858825,0.44171779141104295
0.18474555341526866,0.5
0.18629798026098682,0.4161849710982659
0.23306319969041006,0.14285714285714285
0.23058369855086008,0.13333333333333333
0.2281449864739957,0.13043478260869565
0.22787816130689212,0.14285714285714285
0.22894580706077464,0.14705882352941177
0.22497715934728965,0.1282051282051282
0.22230682902513665,0.14893617021276595
0.2228666261698191,0.15384615384615385
0.2205963586851702,0.15254237288135594
0.21887120742299784,0.2054794520547945
0.2145921267951146,0.20512820512820512
0.21353229342235458,0.2111111111111111
0.21137827573363313,0.24742268041237114
0.20865447334945203,0.2761904761904762
0.20769890318452208,0.2962962962962963
0.21142504850159521,0.2956521739130435
0.20617772620772162,0.2903225806451613
0.20207442563365807,0.3181818181818182
0.19998674082072607,0.3082706766917293
0.19726733218275888,0.33088235294117646
0.1956076077444272,0.4097222222222222
0.19205084553566473,0.4413793103448276
0.18934797511854828,0.44966442953020136
0.18845166217010373,0.47435897435897434
0.18724922487898818,0.4276729559748428
0.18675736677290106,0.44785276073619634
0.18534008885414158,0.46153846153846156
0.1847166421828587,0.4624277456647399
0.1833388087298762,0.45604395604395603
